scene,region_size,expert,desired_B_points,danger_A_points,desired_in_defer_region,danger_in_defer_region,defer_point_frac
scene0552_01,4,Sonata linear,483,3397,401,20,0.01931752823293209
scene0552_01,4,Utonia,776,1375,679,68,0.024699125438928604
scene0552_01,4,PTv3_supervised,490,3327,417,23,0.018795432522892952
scene0552_01,8,Concerto decoder,589,1080,514,46,0.045502617955207825
scene0552_01,8,Sonata linear,483,3397,396,31,0.04203536733984947
scene0552_01,8,Utonia,776,1375,614,76,0.04456552118062973
scene0552_01,8,PTv3_supervised,490,3327,364,51,0.04439149051904678
scene0552_01,16,Concerto decoder,589,1080,509,73,0.09625296294689178
scene0552_01,16,Sonata linear,483,3397,311,24,0.05634613707661629
scene0552_01,16,Utonia,776,1375,630,153,0.07918445765972137
scene0552_01,16,PTv3_supervised,490,3327,353,89,0.08176816254854202
scene0558_00,4,Concerto decoder,342,906,267,35,0.021957941353321075
scene0558_00,4,Sonata linear,810,3764,528,121,0.01801305264234543
scene0558_00,4,Utonia,425,2451,246,21,0.014633792452514172
scene0558_00,4,PTv3_supervised,296,1720,194,35,0.01630166731774807
scene0558_00,8,Concerto decoder,342,906,238,40,0.0416678749024868
scene0558_00,8,Sonata linear,810,3764,367,131,0.029746193438768387
scene0558_00,8,Utonia,425,2451,251,66,0.02945612743496895
scene0558_00,8,PTv3_supervised,296,1720,171,36,0.0388687439262867
scene0558_00,16,Concerto decoder,342,906,197,42,0.10185641795396805
scene0558_00,16,Sonata linear,810,3764,226,106,0.05244379863142967
scene0558_00,16,Utonia,425,2451,220,114,0.07693981379270554
scene0558_00,16,PTv3_supervised,296,1720,153,38,0.0883103683590889
scene0414_00,4,Concerto decoder,1029,7309,675,88,0.01785757765173912
scene0414_00,4,Sonata linear,1387,12201,1041,96,0.022637052461504936
scene0414_00,4,Utonia,1641,7491,1264,110,0.024274859577417374
scene0414_00,4,PTv3_supervised,1871,2203,1718,83,0.034674022346735
scene0414_00,8,Concerto decoder,1029,7309,563,70,0.03256130963563919
scene0414_00,8,Sonata linear,1387,12201,941,127,0.041377462446689606
scene0414_00,8,Utonia,1641,7491,1186,162,0.04467134177684784
scene0414_00,8,PTv3_supervised,1871,2203,1657,93,0.06443462520837784
scene0414_00,16,Concerto decoder,1029,7309,557,161,0.07623413950204849
scene0414_00,16,Sonata linear,1387,12201,842,208,0.08680377900600433
scene0414_00,16,Utonia,1641,7491,1075,182,0.07977155596017838
scene0414_00,16,PTv3_supervised,1871,2203,1591,143,0.11925549805164337
scene0702_02,4,Concerto decoder,113,285,42,11,0.013107246719300747
scene0702_02,4,Sonata linear,126,741,42,11,0.008893018588423729
scene0702_02,4,Utonia,142,534,76,20,0.01765330508351326
scene0702_02,4,PTv3_supervised,164,129,115,29,0.021137509495019913
scene0702_02,8,Concerto decoder,113,285,21,7,0.024853995069861412
scene0702_02,8,Sonata linear,126,741,36,14,0.021867534145712852
scene0702_02,8,Utonia,142,534,64,18,0.03869126737117767
scene0702_02,8,PTv3_supervised,164,129,110,33,0.04980753734707832
scene0702_02,16,Concerto decoder,113,285,21,11,0.06892089545726776
scene0702_02,16,Sonata linear,126,741,24,8,0.02857048064470291
scene0702_02,16,Utonia,142,534,43,25,0.06799177080392838
scene0702_02,16,PTv3_supervised,164,129,129,62,0.1834350973367691
scene0701_00,4,Concerto decoder,231,2042,159,26,0.016546934843063354
scene0701_00,4,Sonata linear,1102,433,1013,28,0.0324469730257988
scene0701_00,4,Utonia,549,962,464,49,0.025143848732113838
scene0701_00,4,PTv3_supervised,1054,261,981,21,0.028974158689379692
scene0701_00,8,Concerto decoder,231,2042,152,38,0.031885191798210144
scene0701_00,8,Sonata linear,1102,433,1016,51,0.05280718952417374
scene0701_00,8,Utonia,549,962,433,73,0.044108133763074875
scene0701_00,8,PTv3_supervised,1054,261,983,33,0.05374348908662796
scene0701_00,16,Concerto decoder,231,2042,140,38,0.07396751642227173
scene0701_00,16,Sonata linear,1102,433,1018,88,0.12444248050451279
scene0701_00,16,Utonia,549,962,368,71,0.09141670167446136
scene0701_00,16,PTv3_supervised,1054,261,981,48,0.11547104269266129
scene0164_01,4,Concerto decoder,1802,1881,1637,48,0.062426842749118805
scene0164_01,4,Sonata linear,1234,4585,1047,46,0.03865662217140198
scene0164_01,4,Utonia,1697,3178,1514,47,0.04636994004249573
scene0164_01,4,PTv3_supervised,1820,547,1684,53,0.07081545144319534
scene0164_01,8,Concerto decoder,1802,1881,1623,108,0.11238332837820053
scene0164_01,8,Sonata linear,1234,4585,992,69,0.06431765854358673
scene0164_01,8,Utonia,1697,3178,1492,71,0.07362166047096252
scene0164_01,8,PTv3_supervised,1820,547,1691,120,0.1445571631193161
scene0164_01,16,Concerto decoder,1802,1881,1591,152,0.23573637008666992
scene0164_01,16,Sonata linear,1234,4585,916,49,0.10662084817886353
scene0164_01,16,Utonia,1697,3178,1443,95,0.13826945424079895
scene0164_01,16,PTv3_supervised,1820,547,1660,144,0.32262372970581055
scene0665_00,4,Concerto decoder,1004,6587,748,135,0.014576532877981663
scene0665_00,4,Sonata linear,1291,10753,977,117,0.01530649233609438
scene0665_00,4,Utonia,1075,7358,805,160,0.0141866160556674
scene0665_00,4,PTv3_supervised,3474,6795,3311,100,0.03231773525476456
scene0665_00,8,Concerto decoder,1004,6587,614,179,0.031157054007053375
scene0665_00,8,Sonata linear,1291,10753,830,128,0.02739390730857849
scene0665_00,8,Utonia,1075,7358,685,194,0.026478055864572525
scene0665_00,8,PTv3_supervised,3474,6795,3280,136,0.06096753850579262
scene0665_00,16,Concerto decoder,1004,6587,452,128,0.04702575132250786
scene0665_00,16,Sonata linear,1291,10753,698,109,0.038787633180618286
scene0665_00,16,Utonia,1075,7358,541,187,0.04186162352561951
scene0665_00,16,PTv3_supervised,3474,6795,3275,189,0.1211053654551506
scene0664_02,4,Concerto decoder,310,580,138,31,0.029055453836917877
scene0664_02,4,Sonata linear,312,2528,115,23,0.02049969509243965
scene0664_02,4,Utonia,333,1667,131,29,0.02225472219288349
scene0664_02,4,PTv3_supervised,300,260,214,45,0.0388299822807312
scene0664_02,8,Concerto decoder,310,580,117,32,0.07100548595190048
scene0664_02,8,Sonata linear,312,2528,90,25,0.045265082269907
scene0664_02,8,Utonia,333,1667,99,26,0.046483851969242096
scene0664_02,8,PTv3_supervised,300,260,218,68,0.10186471790075302
scene0664_02,16,Concerto decoder,310,580,101,43,0.129433274269104
scene0664_02,16,Sonata linear,312,2528,38,8,0.0366605743765831
scene0664_02,16,Utonia,333,1667,59,17,0.05801340565085411
scene0664_02,16,PTv3_supervised,300,260,224,105,0.24173064529895782
scene0700_01,4,Concerto decoder,12464,5732,12294,118,0.14512065052986145
scene0700_01,4,Sonata linear,20224,7150,19837,331,0.19693352282047272
scene0700_01,4,Utonia,16968,5820,16753,92,0.17517410218715668
scene0700_01,4,PTv3_supervised,15792,6097,15646,85,0.1676483452320099
scene0700_01,8,Concerto decoder,12464,5732,12200,172,0.19711527228355408
scene0700_01,8,Sonata linear,20224,7150,19754,628,0.23480185866355896
scene0700_01,8,Utonia,16968,5820,16625,158,0.21326547861099243
scene0700_01,8,PTv3_supervised,15792,6097,15607,126,0.21740423142910004
scene0700_01,16,Concerto decoder,12464,5732,12094,215,0.27923768758773804
scene0700_01,16,Sonata linear,20224,7150,19583,906,0.28289729356765747
scene0700_01,16,Utonia,16968,5820,16338,393,0.2629883289337158
scene0700_01,16,PTv3_supervised,15792,6097,15569,199,0.2973540127277374
scene0593_00,4,Concerto decoder,1433,4867,1258,118,0.031122205778956413
scene0593_00,4,Sonata linear,2790,6908,2562,103,0.038483165204524994
scene0593_00,4,Utonia,2637,4150,2437,85,0.03757156431674957
scene0593_00,4,PTv3_supervised,2354,2830,2229,89,0.046023037284612656
scene0593_00,8,Concerto decoder,1433,4867,1163,152,0.060140062123537064
scene0593_00,8,Sonata linear,2790,6908,2326,113,0.05534351244568825
scene0593_00,8,Utonia,2637,4150,2297,85,0.053758859634399414
scene0593_00,8,PTv3_supervised,2354,2830,2146,108,0.08718988299369812
scene0593_00,16,Concerto decoder,1433,4867,1066,219,0.10881270468235016
scene0593_00,16,Sonata linear,2790,6908,2303,212,0.0973878800868988
scene0593_00,16,Utonia,2637,4150,2238,98,0.09634848684072495
scene0593_00,16,PTv3_supervised,2354,2830,2110,132,0.17231802642345428
scene0591_02,4,Concerto decoder,764,8693,602,60,0.023465612903237343
scene0591_02,4,Sonata linear,1273,8407,1021,108,0.02809709496796131
scene0591_02,4,Utonia,1088,7599,870,124,0.028155405074357986
scene0591_02,4,PTv3_supervised,1372,1983,1223,97,0.03793482482433319
scene0591_02,8,Concerto decoder,764,8693,515,59,0.04722277820110321
scene0591_02,8,Sonata linear,1273,8407,945,155,0.05642743036150932
scene0591_02,8,Utonia,1088,7599,762,135,0.05273723974823952
scene0591_02,8,PTv3_supervised,1372,1983,1205,144,0.08554911613464355
scene0591_02,16,Concerto decoder,764,8693,477,61,0.08557410538196564
scene0591_02,16,Sonata linear,1273,8407,830,160,0.10596594959497452
scene0591_02,16,Utonia,1088,7599,519,145,0.0853908434510231
scene0591_02,16,PTv3_supervised,1372,1983,1191,200,0.19784586131572723
scene0164_02,4,Concerto decoder,2125,1496,1927,84,0.058523740619421005
scene0164_02,4,Sonata linear,1856,3088,1565,90,0.04641977325081825
scene0164_02,4,Utonia,1940,2519,1705,78,0.04517398402094841
scene0164_02,4,PTv3_supervised,1341,842,1228,115,0.05155865103006363
scene0164_02,8,Concerto decoder,2125,1496,1869,117,0.10293326526880264
scene0164_02,8,Sonata linear,1856,3088,1444,154,0.07660182565450668
scene0164_02,8,Utonia,1940,2519,1644,101,0.07570996135473251
scene0164_02,8,PTv3_supervised,1341,842,1242,174,0.0945100337266922
scene0164_02,16,Concerto decoder,2125,1496,1791,150,0.21324215829372406
scene0164_02,16,Sonata linear,1856,3088,1326,170,0.12521588802337646
scene0164_02,16,Utonia,1940,2519,1514,141,0.12428154796361923
scene0164_02,16,PTv3_supervised,1341,842,1209,178,0.19674962759017944
scene0565_00,4,Concerto decoder,1354,3711,1180,107,0.0339399054646492
scene0565_00,4,Sonata linear,5662,9924,5455,147,0.08599238097667694
scene0565_00,4,Utonia,2015,6223,1890,71,0.0396469384431839
scene0565_00,4,PTv3_supervised,2130,15591,1875,110,0.04250045493245125
scene0565_00,8,Concerto decoder,1354,3711,1069,141,0.05766277760267258
scene0565_00,8,Sonata linear,5662,9924,5284,150,0.10498760640621185
scene0565_00,8,Utonia,2015,6223,1762,123,0.06043165549635887
scene0565_00,8,PTv3_supervised,2130,15591,1888,308,0.0763678103685379
scene0565_00,16,Concerto decoder,1354,3711,1040,266,0.1038268581032753
scene0565_00,16,Sonata linear,5662,9924,5225,359,0.14415089786052704
scene0565_00,16,Utonia,2015,6223,1641,315,0.11849343776702881
scene0565_00,16,PTv3_supervised,2130,15591,1697,309,0.1298954039812088
scene0670_00,4,Concerto decoder,2136,2774,1820,180,0.04778813570737839
scene0670_00,4,Sonata linear,2102,11491,1651,206,0.038211267441511154
scene0670_00,4,Utonia,2013,5067,1617,174,0.035447534173727036
scene0670_00,4,PTv3_supervised,1756,3085,1488,123,0.043511342257261276
scene0670_00,8,Concerto decoder,2136,2774,1697,230,0.08025328069925308
scene0670_00,8,Sonata linear,2102,11491,1354,218,0.055781979113817215
scene0670_00,8,Utonia,2013,5067,1365,155,0.051076631993055344
scene0670_00,8,PTv3_supervised,1756,3085,1443,208,0.0817488506436348
scene0670_00,16,Concerto decoder,2136,2774,1545,264,0.1381780356168747
scene0670_00,16,Sonata linear,2102,11491,1175,246,0.10017666965723038
scene0670_00,16,Utonia,2013,5067,1156,196,0.09565498679876328
scene0670_00,16,PTv3_supervised,1756,3085,1329,254,0.16637513041496277
scene0050_01,4,Concerto decoder,3854,3994,3636,124,0.04626176878809929
scene0050_01,4,Sonata linear,2561,40091,2293,164,0.033053431659936905
scene0050_01,4,Utonia,7219,5031,6964,208,0.0675932914018631
scene0050_01,4,PTv3_supervised,2554,23050,2246,195,0.03663911297917366
scene0050_01,8,Concerto decoder,3854,3994,3599,240,0.08621925860643387
scene0050_01,8,Sonata linear,2561,40091,2162,280,0.05819881707429886
scene0050_01,8,Utonia,7219,5031,6855,295,0.1007966697216034
scene0050_01,8,PTv3_supervised,2554,23050,2141,313,0.06910579651594162
scene0050_01,16,Concerto decoder,3854,3994,3460,291,0.17282968759536743
scene0050_01,16,Sonata linear,2561,40091,1730,455,0.10500821471214294
scene0050_01,16,Utonia,7219,5031,6664,386,0.17254282534122467
scene0050_01,16,PTv3_supervised,2554,23050,1931,445,0.1380225270986557
scene0355_01,4,Concerto decoder,417,289,398,8,0.016727009788155556
scene0355_01,4,Sonata linear,1054,348,1044,15,0.03115496039390564
scene0355_01,4,Utonia,253,781,244,9,0.011585807427763939
scene0355_01,4,PTv3_supervised,476,177,458,20,0.018193338066339493
scene0355_01,8,Concerto decoder,417,289,382,7,0.02516292594373226
scene0355_01,8,Sonata linear,1054,348,1029,31,0.05253439396619797
scene0355_01,8,Utonia,253,781,239,7,0.01824764721095562
scene0355_01,8,PTv3_supervised,476,177,456,26,0.037635769695043564
scene0355_01,16,Concerto decoder,417,289,366,6,0.04570963233709335
scene0355_01,16,Sonata linear,1054,348,1004,38,0.08008689433336258
scene0355_01,16,Utonia,253,781,229,11,0.03439536690711975
scene0355_01,16,PTv3_supervised,476,177,463,36,0.08569876849651337
scene0084_01,4,Concerto decoder,2482,1314,2326,126,0.057531457394361496
scene0084_01,4,Sonata linear,1419,3508,1188,140,0.039711978286504745
scene0084_01,4,Utonia,2514,2454,2278,170,0.05176480486989021
scene0084_01,4,PTv3_supervised,970,983,845,111,0.042984943836927414
scene0084_01,8,Concerto decoder,2482,1314,2257,136,0.09850066900253296
scene0084_01,8,Sonata linear,1419,3508,1081,134,0.06628014147281647
scene0084_01,8,Utonia,2514,2454,2031,220,0.07554835081100464
scene0084_01,8,PTv3_supervised,970,983,803,172,0.09788763523101807
scene0084_01,16,Concerto decoder,2482,1314,2219,176,0.17553484439849854
scene0084_01,16,Sonata linear,1419,3508,1017,223,0.14548590779304504
scene0084_01,16,Utonia,2514,2454,1914,327,0.13039909303188324
scene0084_01,16,PTv3_supervised,970,983,754,214,0.20242510735988617
scene0583_02,4,Concerto decoder,3092,1584,2996,19,0.08589591085910797
scene0583_02,4,Sonata linear,1447,3359,1322,55,0.04605561122298241
scene0583_02,4,Utonia,1558,3519,1426,44,0.049920715391635895
scene0583_02,4,PTv3_supervised,2634,3765,2542,94,0.07350775599479675
scene0583_02,8,Concerto decoder,3092,1584,2980,70,0.14687393605709076
scene0583_02,8,Sonata linear,1447,3359,1287,114,0.08929380774497986
scene0583_02,8,Utonia,1558,3519,1368,98,0.09763280302286148
scene0583_02,8,PTv3_supervised,2634,3765,2512,158,0.1225082129240036
scene0583_02,16,Concerto decoder,3092,1584,2966,162,0.2758806347846985
scene0583_02,16,Sonata linear,1447,3359,1238,222,0.17114056646823883
scene0583_02,16,Utonia,1558,3519,1273,179,0.18141919374465942
scene0583_02,16,PTv3_supervised,2634,3765,2393,180,0.1967521756887436
scene0684_00,4,Concerto decoder,196,526,152,21,0.02138669602572918
scene0684_00,4,Sonata linear,273,1085,204,34,0.026954442262649536
scene0684_00,4,Utonia,355,1274,278,20,0.03140864148736
scene0684_00,4,PTv3_supervised,214,403,160,22,0.028231749311089516
scene0684_00,8,Concerto decoder,196,526,119,30,0.04464022442698479
scene0684_00,8,Sonata linear,273,1085,110,26,0.0487341582775116
scene0684_00,8,Utonia,355,1274,245,63,0.0731012374162674
scene0684_00,8,PTv3_supervised,214,403,148,39,0.07316673547029495
scene0684_00,16,Concerto decoder,196,526,120,49,0.09858186542987823
scene0684_00,16,Sonata linear,273,1085,86,23,0.08083057403564453
scene0684_00,16,Utonia,355,1274,186,53,0.10749025642871857
scene0684_00,16,PTv3_supervised,214,403,145,44,0.14865882694721222
scene0432_01,4,Concerto decoder,127,1637,102,9,0.017548678442835808
scene0432_01,4,Sonata linear,1583,739,1548,17,0.06549858301877975
scene0432_01,4,Utonia,138,1809,94,29,0.017521215602755547
scene0432_01,4,PTv3_supervised,1937,71,1920,16,0.07005739957094193
scene0432_01,8,Concerto decoder,127,1637,88,7,0.027764808386564255
scene0432_01,8,Sonata linear,1583,739,1546,19,0.09046220034360886
scene0432_01,8,Utonia,138,1809,82,27,0.030620932579040527
scene0432_01,8,PTv3_supervised,1937,71,1921,20,0.1009254902601242
scene0432_01,16,Concerto decoder,127,1637,86,13,0.053964242339134216
scene0432_01,16,Sonata linear,1583,739,1537,19,0.10770878195762634
scene0432_01,16,Utonia,138,1809,69,30,0.04937797039747238
scene0432_01,16,PTv3_supervised,1937,71,1901,11,0.11960013955831528
scene0081_02,4,Concerto decoder,954,867,898,24,0.013497996143996716
scene0081_02,4,Sonata linear,673,1814,604,25,0.011180229485034943
scene0081_02,4,Utonia,1909,1649,1818,98,0.022043438628315926
scene0081_02,4,PTv3_supervised,2330,821,2270,59,0.025692688301205635
scene0081_02,8,Concerto decoder,954,867,876,21,0.022374548017978668
scene0081_02,8,Sonata linear,673,1814,559,41,0.0211698729544878
scene0081_02,8,Utonia,1909,1649,1800,206,0.031201787292957306
scene0081_02,8,PTv3_supervised,2330,821,2286,123,0.039817679673433304
scene0081_02,16,Concerto decoder,954,867,844,45,0.032561447471380234
scene0081_02,16,Sonata linear,673,1814,538,142,0.03413950279355049
scene0081_02,16,Utonia,1909,1649,1730,226,0.0425863191485405
scene0081_02,16,PTv3_supervised,2330,821,2224,141,0.06441136449575424
scene0277_00,4,Concerto decoder,335,1306,185,31,0.01775364577770233
scene0277_00,4,Sonata linear,375,2352,187,34,0.015115002170205116
scene0277_00,4,Utonia,392,1908,212,29,0.014748947694897652
scene0277_00,4,PTv3_supervised,420,488,333,69,0.027454091235995293
scene0277_00,8,Concerto decoder,335,1306,174,61,0.04667195305228233
scene0277_00,8,Sonata linear,375,2352,160,55,0.03180098906159401
scene0277_00,8,Utonia,392,1908,163,46,0.031160393729805946
scene0277_00,8,PTv3_supervised,420,488,341,102,0.07023671269416809
scene0277_00,16,Concerto decoder,335,1306,142,60,0.08211823552846909
scene0277_00,16,Sonata linear,375,2352,131,51,0.0646238774061203
scene0277_00,16,Utonia,392,1908,132,43,0.04054053872823715
scene0277_00,16,PTv3_supervised,420,488,304,105,0.14948752522468567
scene0382_01,4,Concerto decoder,946,1554,836,76,0.027899224311113358
scene0382_01,4,Sonata linear,1492,11919,1328,101,0.03826179355382919
scene0382_01,4,Utonia,1560,4854,1420,127,0.043322302401065826
scene0382_01,4,PTv3_supervised,675,6018,590,49,0.026341216638684273
scene0382_01,8,Concerto decoder,946,1554,779,89,0.04333437979221344
scene0382_01,8,Sonata linear,1492,11919,1247,125,0.05049638822674751
scene0382_01,8,Utonia,1560,4854,1343,202,0.06698229163885117
scene0382_01,8,PTv3_supervised,675,6018,538,62,0.042645957320928574
scene0382_01,16,Concerto decoder,946,1554,737,114,0.08948283642530441
scene0382_01,16,Sonata linear,1492,11919,1191,240,0.1085171103477478
