variant,mIoU,delta_mIoU,weak_mean_iou,delta_weak_mean_iou,picture_iou,delta_picture_iou,picture_to_wall,delta_picture_to_wall
phrd_s4_mean_top_gap_thr0p9_a0p75,0.40891152236937806,-0.00014043825690357448,0.2896783986960446,-5.2821385670309695e-05,0.6285714285713934,0.0,0.025974025974025976,0.0
phrd_s4_mean_top_gap_thr0p8_a0p5,0.4088667465197796,-0.00018521410650201853,0.28966709386528755,-6.41262164273737e-05,0.6285714285713934,0.0,0.02538370720188902,-0.0005903187721369545
phrd_s8_mean_top_gap_thr0p95_a0p5,0.40886382919332476,-0.00018813143295687285,0.2896588476913167,-7.237239039820098e-05,0.6285714285713934,0.0,0.025974025974025976,0.0
phrd_s4_mean_conf_thr0p9_a0p5,0.40886058205712644,-0.00019137856915518725,0.2896428619669028,-8.835811481211486e-05,0.6285714285713934,0.0,0.02538370720188902,-0.0005903187721369545
phrd_s4_region_conf_thr0p9_a0p5,0.4088140415223388,-0.00023791910394282967,0.2898391338931171,0.0001079138114021827,0.6291316526610292,0.0005602240896358524,0.024793388429752067,-0.001180637544273909
phrd_s4_mean_top_gap_thr0p9_a1p0,0.4088125247033253,-0.00023943592295633254,0.28950917591221625,-0.00022204416949866967,0.6285714285713934,0.0,0.025974025974025976,0.0
phrd_s4_region_entropy_score_thr0p9_a0p75,0.4088049352086595,-0.0002470254176221154,0.2896679287517995,-6.329132991544917e-05,0.6285714285713934,0.0,0.023612750885478158,-0.002361275088547818
phrd_s4_region_entropy_score_thr0p9_a1p0,0.4088049352086595,-0.0002470254176221154,0.2896679287517995,-6.329132991544917e-05,0.6285714285713934,0.0,0.023612750885478158,-0.002361275088547818
phrd_s4_region_conf_thr0p8_a0p5,0.4087752168072513,-0.00027674381903031176,0.2903855082014305,0.0006542881197155737,0.6347338935573874,0.006162464985994043,0.024793388429752067,-0.001180637544273909
phrd_s8_mean_top_gap_thr0p95_a0p75,0.4087247632612506,-0.0003271973650310067,0.2894822357648089,-0.0002489843169060091,0.6285714285713934,0.0,0.025974025974025976,0.0
phrd_s8_mean_top_gap_thr0p95_a1p0,0.4087030256291458,-0.0003489349971358413,0.28945652237906316,-0.0002746977026517605,0.6285714285713934,0.0,0.025974025974025976,0.0
phrd_s4_region_entropy_score_thr0p7_a0p5,0.40869700553822386,-0.0003549550880577734,0.29032015645224707,0.0005889363705321449,0.6406685236768446,0.012097095105451205,0.023022432113341203,-0.0029515938606847723
phrd_s4_pred_agreement_thr0p6_a0p75,0.4086907896906923,-0.00036117093558935,0.2921101663894924,0.002378946307777463,0.6540389972144482,0.025467568643054883,0.021251475796930343,-0.004722550177095632
phrd_s8_mean_top_gap_thr0p7_a0p25,0.40866442593691843,-0.00038753468936320035,0.2889748279159564,-0.0007563921657585126,0.6291316526610292,0.0005602240896358524,0.024793388429752067,-0.001180637544273909
phrd_s4_pred_agreement_thr0p7_a0p75,0.4086508101345297,-0.00040115049175193374,0.29043467853061333,0.0007034584488984086,0.6388425153032476,0.010271086731854284,0.021251475796930343,-0.004722550177095632
phrd_s4_region_conf_thr0p9_a0p75,0.40856819143851686,-0.00048376918776477096,0.2897670966222208,3.587654050585254e-05,0.6291316526610292,0.0005602240896358524,0.023022432113341203,-0.0029515938606847723
phrd_s4_region_conf_thr0p9_a1p0,0.40856819143851686,-0.00048376918776477096,0.2897670966222208,3.587654050585254e-05,0.6291316526610292,0.0005602240896358524,0.023022432113341203,-0.0029515938606847723
phrd_s4_mean_top_gap_thr0p7_a0p5,0.4085681024462445,-0.00048385818003715553,0.28976427230679874,3.305222508381833e-05,0.629691876750665,0.0011204481792715937,0.024793388429752067,-0.001180637544273909
phrd_s8_mean_conf_thr0p6_a0p5,0.40855460570534186,-0.0004973549209397743,0.293063301154067,0.0033320810723520555,0.6718036529679982,0.04323222439660479,0.02833530106257379,0.0023612750885478144
phrd_s8_region_entropy_score_thr0p95_a0p5,0.40851565552477564,-0.000536305101505985,0.289548764261255,-0.00018245582045994801,0.6289237668161082,0.00035233824471481157,0.025974025974025976,0.0
phrd_s4_region_entropy_score_thr0p8_a0p5,0.4084891373283915,-0.0005628232978901471,0.2893810467322454,-0.00035017334946951806,0.6291316526610292,0.0005602240896358524,0.024793388429752067,-0.001180637544273909
phrd_s4_mean_top_gap_thr0p6_a0p5,0.40839258202019185,-0.0006593786060897777,0.29000156961991796,0.00027034953820304075,0.6322869955156596,0.0037155669442662242,0.024793388429752067,-0.001180637544273909
phrd_s8_pred_agreement_thr0p7_a0p5,0.40835805380321394,-0.0006939068230676915,0.29186686293484804,0.002135642853133113,0.6552498596293849,0.026678431057991503,0.026564344746162927,0.000590318772136951
phrd_s4_mean_conf_thr0p7_a0p5,0.40834726431114915,-0.0007046963151324803,0.28950843016763833,-0.0002227899140765932,0.6340782122904673,0.005506783719073982,0.024203069657615112,-0.0017709563164108634
phrd_s4_mean_conf_thr0p8_a0p5,0.40833096175371547,-0.0007209988725661587,0.2897134278387239,-1.779224299103266e-05,0.6298992161253847,0.001327787553991322,0.024793388429752067,-0.001180637544273909
phrd_s4_mean_conf_thr0p9_a0p75,0.40832541165241326,-0.0007265489738683684,0.28937147247772843,-0.0003597476039864933,0.6285714285713934,0.0,0.023612750885478158,-0.002361275088547818
phrd_s4_mean_top_gap_thr0p8_a0p75,0.4082905759876169,-0.0007613846386647083,0.28940680287084264,-0.00032441721087228537,0.6285714285713934,0.0,0.023612750885478158,-0.002361275088547818
phrd_s8_region_entropy_score_thr0p95_a0p75,0.40821910245851445,-0.0008328581677671809,0.28904311401931304,-0.0006881060624018831,0.6289237668161082,0.00035233824471481157,0.025974025974025976,0.0
phrd_s8_region_entropy_score_thr0p95_a1p0,0.40821910245851445,-0.0008328581677671809,0.28904311401931304,-0.0006881060624018831,0.6289237668161082,0.00035233824471481157,0.025974025974025976,0.0
phrd_s8_mean_conf_thr0p95_a0p5,0.4081903780368548,-0.0008615825894268125,0.2894273549579723,-0.0003038651237426415,0.6285714285713934,0.0,0.025974025974025976,0.0
phrd_s4_pred_agreement_thr0p7_a1p0,0.4081774401926884,-0.0008745204335932066,0.28995382936775443,0.00022260928603951013,0.6371191135733719,0.008547685001978556,0.021841794569067298,-0.004132231404958678
phrd_s8_region_conf_thr0p95_a0p5,0.4081647492345315,-0.0008872113917501312,0.2892074648162218,-0.0005237552654931421,0.629276500280391,0.0007050717089975844,0.025974025974025976,0.0
phrd_s4_region_conf_thr0p8_a0p75,0.40813178310378334,-0.0009201775224982889,0.2902289828998132,0.0004977628180982685,0.6347338935573874,0.006162464985994043,0.023022432113341203,-0.0029515938606847723
phrd_s8_mean_top_gap_thr0p9_a0p5,0.4081241792308158,-0.0009277813954658432,0.28951977586438,-0.0002114442173349329,0.6285714285713934,0.0,0.025974025974025976,0.0
phrd_s4_region_conf_thr0p8_a1p0,0.4081067979230945,-0.000945162703187119,0.290215422175997,0.0004842020942820713,0.6347338935573874,0.006162464985994043,0.023022432113341203,-0.0029515938606847723
phrd_s8_region_entropy_score_thr0p9_a0p5,0.4080944939768346,-0.0009574666494470141,0.28880431883436614,-0.0009269012473487881,0.6306913996626964,0.002119971091303019,0.025974025974025976,0.0
phrd_s8_pred_agreement_thr0p6_a0p5,0.4080417256878134,-0.0010102349384682463,0.2922768085597211,0.0025455884780061777,0.6643874643874265,0.0358160358160331,0.02833530106257379,0.0023612750885478144
phrd_s4_region_entropy_score_thr0p8_a0p75,0.4079863087029893,-0.0010656519232923323,0.2892267356755059,-0.0005044844062090381,0.6291316526610292,0.0005602240896358524,0.023022432113341203,-0.0029515938606847723
phrd_s4_region_entropy_score_thr0p8_a1p0,0.407963917422489,-0.0010880432037926324,0.2892182710702527,-0.0005129490114622048,0.6291316526610292,0.0005602240896358524,0.023022432113341203,-0.0029515938606847723
phrd_s8_region_entropy_score_thr0p6_a0p5,0.4078919706007702,-0.001159990025511426,0.2909101472924237,0.00117892721070878,0.655644241733144,0.027072813161750586,0.026564344746162927,0.000590318772136951
phrd_s4_region_conf_thr0p7_a0p75,0.4078881363660053,-0.001163824260276336,0.2906882668678953,0.00095704678618036,0.6438969764837266,0.015325547912333204,0.02243211334120425,-0.003541912632821727
phrd_s8_mean_conf_thr0p9_a0p5,0.4077351767909498,-0.0013167838353318473,0.2893556139701395,-0.0003756061115754439,0.6285714285713934,0.0,0.025974025974025976,0.0
phrd_s4_mean_conf_thr0p9_a1p0,0.4077155315336647,-0.001336429092616942,0.2889172926411897,-0.0008139274405252195,0.6285714285713934,0.0,0.023612750885478158,-0.002361275088547818
phrd_s4_mean_top_gap_thr0p7_a0p75,0.40768212963114453,-0.0013698309951371002,0.28941614517282294,-0.00031507490889198797,0.629691876750665,0.0011204481792715937,0.023022432113341203,-0.0029515938606847723
phrd_s8_region_conf_thr0p95_a0p75,0.4076684029137942,-0.0013835577124874376,0.28867042414588534,-0.0010607959358295838,0.629276500280391,0.0007050717089975844,0.025974025974025976,0.0
phrd_s8_region_conf_thr0p95_a1p0,0.4076684029137942,-0.0013835577124874376,0.28867042414588534,-0.0010607959358295838,0.629276500280391,0.0007050717089975844,0.025974025974025976,0.0
phrd_s4_region_conf_thr0p7_a1p0,0.40761383672900103,-0.0014381238972805965,0.29042238792589214,0.0006911678441772207,0.6438969764837266,0.015325547912333204,0.02243211334120425,-0.003541912632821727
phrd_s4_region_entropy_score_thr0p6_a0p75,0.40760928613810643,-0.0014426744881751996,0.29097585874452786,0.0012446386628129358,0.6529247910863146,0.024353362514921262,0.021251475796930343,-0.004722550177095632
phrd_s8_mean_top_gap_thr0p8_a0p5,0.40747672928331174,-0.001575231342969885,0.28917446968720256,-0.000556750394512362,0.6281547952888038,-0.00041663328258956245,0.025974025974025976,0.0
phrd_s8_region_conf_thr0p8_a0p5,0.40744049569602697,-0.001611464930254658,0.2887959872546853,-0.0009352328270296195,0.6397727272726909,0.01120129870129749,0.02538370720188902,-0.0005903187721369545
phrd_s4_region_conf_thr0p6_a0p75,0.4074295051201129,-0.0016224555061687407,0.2902398113252103,0.0005085912434953932,0.6460423634336317,0.017470934862238385,0.02243211334120425,-0.003541912632821727
phrd_s4_mean_top_gap_thr0p8_a1p0,0.40742937581733757,-0.0016225848089440609,0.2888460395271034,-0.0008851805546115088,0.6285714285713934,0.0,0.023612750885478158,-0.002361275088547818
phrd_s8_region_conf_thr0p9_a0p5,0.40741115928941446,-0.0016408013368671703,0.28814571687355806,-0.0015855032081568687,0.6294216732172583,0.0008502446458649171,0.025974025974025976,0.0
phrd_s8_region_conf_thr0p6_a0p5,0.40739101381810483,-0.0016609468081767997,0.2909579148365789,0.0012266947548639773,0.65792474344352,0.029353314872126668,0.026564344746162927,0.000590318772136951
phrd_s4_pred_agreement_thr0p6_a1p0,0.4073909928216798,-0.0016609678046018428,0.2912341761084675,0.0015029560267525999,0.6537396121883294,0.02516818361693607,0.02243211334120425,-0.003541912632821727
phrd_s8_mean_conf_thr0p7_a0p5,0.4073381954750781,-0.001713765151203528,0.2906269946799987,0.0008957745982837717,0.6537585421411928,0.025187113569799413,0.026564344746162927,0.000590318772136951
phrd_s8_region_entropy_score_thr0p8_a0p5,0.4072394665526528,-0.001812494073628823,0.28836828741556,-0.001362932666154948,0.6381168462847057,0.009545417713312299,0.02538370720188902,-0.0005903187721369545
phrd_s8_region_entropy_score_thr0p9_a0p75,0.40719640882737196,-0.0018555517989096715,0.2879328908943385,-0.001798329187376435,0.6306913996626964,0.002119971091303019,0.025974025974025976,0.0
phrd_s8_region_entropy_score_thr0p9_a1p0,0.40718430051582855,-0.0018676601104530843,0.28790716245798414,-0.0018240576237307793,0.6306913996626964,0.002119971091303019,0.025974025974025976,0.0
phrd_s8_region_conf_thr0p7_a0p5,0.4071443482671081,-0.0019076123591735272,0.29091120738128445,0.0011799872995695293,0.6553094832481172,0.026738054676723855,0.026564344746162927,0.000590318772136951
phrd_s8_region_entropy_score_thr0p7_a0p5,0.4071249481338069,-0.0019270124924747334,0.28990902007909136,0.0001777999973764377,0.6518518518518147,0.023280423280421347,0.026564344746162927,0.000590318772136951
phrd_s4_region_entropy_score_thr0p7_a0p75,0.40709048780789814,-0.0019614728183834917,0.2892872265366617,-0.00044399354505320066,0.6395995550611435,0.011028126489750156,0.021251475796930343,-0.004722550177095632
phrd_s4_mean_conf_thr0p8_a0p75,0.40707273797058036,-0.0019792226557012738,0.2891519133092599,-0.000579306772455046,0.6298992161253847,0.001327787553991322,0.023022432113341203,-0.0029515938606847723
phrd_s4_mean_conf_thr0p6_a0p75,0.40703733655009594,-0.0020146240761856893,0.28967045744282427,-6.0762638890654586e-05,0.6449638286031917,0.016392400031798315,0.02066115702479339,-0.005312868949232587
phrd_s8_mean_conf_thr0p95_a0p75,0.40701694457303556,-0.002035016053246075,0.2884169385592442,-0.001314281522470706,0.6285714285713934,0.0,0.025974025974025976,0.0
phrd_s4_mean_top_gap_thr0p6_a0p75,0.4070032592737148,-0.0020487013525668507,0.28932771775430116,-0.0004035023274137628,0.6315789473683857,0.003007518796992348,0.02243211334120425,-0.003541912632821727
phrd_s8_mean_top_gap_thr0p6_a0p5,0.4068835528034648,-0.0021684078228168535,0.2885988371973858,-0.0011323828843290973,0.6379504504504145,0.009379021879021177,0.02538370720188902,-0.0005903187721369545
phrd_s8_mean_conf_thr0p8_a0p5,0.40678242052488345,-0.002269540101398182,0.28775935279293346,-0.0019718672887814592,0.6300675675675321,0.0014961389961387628,0.02538370720188902,-0.0005903187721369545
phrd_s8_mean_top_gap_thr0p9_a0p75,0.40671866051039884,-0.002333300115882786,0.28859498121127497,-0.001136238870439954,0.6285714285713934,0.0,0.025974025974025976,0.0
phrd_s4_mean_conf_thr0p7_a0p75,0.40653129368233476,-0.00252066694394687,0.28842238756629734,-0.0013088325154175795,0.632107023411336,0.0035355948399425907,0.021841794569067298,-0.004132231404958678
phrd_s8_pred_agreement_thr0p7_a0p75,0.4064987392996337,-0.0025532213266479253,0.29027605377662696,0.0005448336949120391,0.6515912897822081,0.023019861210814785,0.026564344746162927,0.000590318772136951
phrd_s4_region_conf_thr0p6_a1p0,0.40643974990902043,-0.0026122107172611986,0.2893100855254555,-0.0004211345562594171,0.6442468037798419,0.015675375208448528,0.02243211334120425,-0.003541912632821727
phrd_s8_mean_top_gap_thr0p7_a0p5,0.4064244319145378,-0.0026275287117438206,0.28775726663125284,-0.001973953450462085,0.6290050590218871,0.00043363045049371607,0.02538370720188902,-0.0005903187721369545
phrd_s8_mean_conf_thr0p95_a1p0,0.406057402916996,-0.002994557709285639,0.287694765868856,-0.002036454212858918,0.6285714285713934,0.0,0.025974025974025976,0.0
phrd_s4_mean_top_gap_thr0p7_a1p0,0.4060078688971533,-0.00304409172912834,0.28856432384214514,-0.0011668962395697813,0.629691876750665,0.0011204481792715937,0.023022432113341203,-0.0029515938606847723
phrd_s8_pred_agreement_thr0p7_a1p0,0.40598773800323673,-0.003064222623044899,0.289050587141968,-0.0006806329397469058,0.6479733481398863,0.01940191956849291,0.026564344746162927,0.000590318772136951
phrd_s8_mean_top_gap_thr0p9_a1p0,0.4056543884963383,-0.0033975721299433492,0.2877143551679245,-0.0020168649137904393,0.6285714285713934,0.0,0.025974025974025976,0.0
phrd_s8_region_conf_thr0p9_a0p75,0.40563230558146435,-0.0034196550448172824,0.2870474257872831,-0.0026837942944318294,0.62765957446805,-0.0009118541033433791,0.025974025974025976,0.0
phrd_s8_region_conf_thr0p9_a1p0,0.40561507444466827,-0.0034368861816133633,0.28702171124442344,-0.0027095088372914855,0.62765957446805,-0.0009118541033433791,0.025974025974025976,0.0
phrd_s4_mean_conf_thr0p8_a1p0,0.405012118898493,-0.004039841727788651,0.2878222195920559,-0.0019090004896590296,0.6270903010033095,-0.0014811275680838287,0.023022432113341203,-0.0029515938606847723
phrd_s8_mean_conf_thr0p9_a0p75,0.40499150089740843,-0.0040604597288732,0.28786672894624754,-0.0018644911354673832,0.6285714285713934,0.0,0.025974025974025976,0.0
phrd_s4_mean_top_gap_thr0p6_a1p0,0.4047425958200958,-0.0043093648061858225,0.28762496020559053,-0.0021062598761243945,0.6266666666666318,-0.0019047619047615205,0.02243211334120425,-0.003541912632821727
phrd_s8_mean_top_gap_thr0p8_a0p75,0.4046214190446806,-0.004430541581601055,0.2875550438079875,-0.0021761762737274037,0.6281547952888038,-0.00041663328258956245,0.025974025974025976,0.0
phrd_s8_region_conf_thr0p8_a0p75,0.4044775372332613,-0.004574423393020333,0.2872165764882048,-0.002514643593510113,0.6401364411597135,0.0115650125883201,0.02243211334120425,-0.003541912632821727
phrd_s8_region_entropy_score_thr0p8_a0p75,0.40442136683062513,-0.004630593795656501,0.28681587623164556,-0.002915343850069363,0.6384790011350375,0.009907572563644162,0.02243211334120425,-0.003541912632821727
phrd_s4_region_entropy_score_thr0p7_a1p0,0.4043149314273893,-0.004737029198892351,0.28588452219061056,-0.003846697891104367,0.6219780219779878,-0.006593406593405571,0.028925619834710745,0.002951593860684769
phrd_s4_region_entropy_score_thr0p6_a1p0,0.4042125039622172,-0.004839456664064434,0.2879188541260168,-0.0018123659556981142,0.6397139713971045,0.011142542825711144,0.028925619834710745,0.002951593860684769
region_logits_s4,0.4041087313655697,-0.0049432292607119455,0.2878305234838382,-0.0019006965978767276,0.642621145374414,0.014049716803020584,0.032467532467532464,0.006493506493506489
phrd_s8_region_entropy_score_thr0p8_a1p0,0.4040960712584648,-0.004955889367816824,0.28673622808324745,-0.0029949919984674778,0.6384790011350375,0.009907572563644162,0.021251475796930343,-0.004722550177095632
phrd_s8_region_conf_thr0p8_a1p0,0.40406622274116105,-0.004985737885120578,0.28685133325964784,-0.0028798868220670792,0.6401364411597135,0.0115650125883201,0.021251475796930343,-0.004722550177095632
phrd_s8_pred_agreement_thr0p6_a0p75,0.4038976795153581,-0.005154281110923531,0.28900948625895856,-0.0007217338227563652,0.6567675613934519,0.028196132822058573,0.03955135773317592,0.013577331759149942
phrd_s4_mean_conf_thr0p6_a1p0,0.40358080388847073,-0.0054711567378109005,0.28632436778182496,-0.003406852299889962,0.6303630363035957,0.0017916077322023272,0.02833530106257379,0.0023612750885478144
phrd_s4_mean_conf_thr0p7_a1p0,0.4035704637842078,-0.00548149684207383,0.2857977287434256,-0.003933491338289297,0.6218161683277618,-0.0067552602436316,0.028925619834710745,0.002951593860684769
phrd_s8_mean_conf_thr0p6_a0p75,0.4030842764903834,-0.00596768413589821,0.28975089177421876,1.967169250383094e-05,0.6670480549198703,0.03847662634847693,0.0371900826446281,0.011216056670602124
phrd_s8_region_conf_thr0p7_a0p75,0.40235536486360024,-0.00669659576268139,0.28749015118834775,-0.0022410688933671707,0.6464589235127113,0.017887494941317916,0.032467532467532464,0.006493506493506489
phrd_s8_region_entropy_score_thr0p6_a0p75,0.40212270449940923,-0.006929256126872396,0.2862701100349196,-0.003461110046795335,0.6413478012563882,0.012776372684994874,0.03482880755608028,0.008854781582054307
phrd_s8_region_conf_thr0p6_a0p75,0.40193857125382415,-0.007113389372457479,0.2873508190805759,-0.0023804010011390098,0.6502857142856772,0.0217142857142838,0.03482880755608028,0.008854781582054307
phrd_s8_mean_conf_thr0p7_a0p75,0.4018926681729364,-0.007159292453345234,0.287176704824103,-0.0025545152576119112,0.6463205932686453,0.017749164697251962,0.03482880755608028,0.008854781582054307
phrd_s8_mean_conf_thr0p8_a0p75,0.40181866792516885,-0.007233292701112781,0.2841989567221669,-0.00553226335954804,0.6198764738910376,-0.008694954680355749,0.03128689492325856,0.005312868949232587
phrd_s8_mean_top_gap_thr0p7_a0p75,0.4017425801162978,-0.007309380509983809,0.28429624732115216,-0.005434972760562762,0.618834080717454,-0.009737347853939315,0.03128689492325856,0.005312868949232587
phrd_s8_mean_top_gap_thr0p6_a0p75,0.40172068209367867,-0.007331278532602958,0.28485432361822677,-0.004876896463488156,0.627737226277337,-0.0008342022940563965,0.03128689492325856,0.005312868949232587
phrd_s8_region_entropy_score_thr0p7_a0p75,0.40158322373676336,-0.007468736889518268,0.28539866841533157,-0.004332551666383355,0.638127853881242,0.009556425309848682,0.03482880755608028,0.008854781582054307
phrd_s8_mean_conf_thr0p9_a1p0,0.4015662960563368,-0.0074856645699448165,0.28592392692159746,-0.003807293160117464,0.6285714285713934,0.0,0.025974025974025976,0.0
phrd_s8_pred_agreement_thr0p6_a1p0,0.4007338831148103,-0.008318077511471345,0.28570708701381153,-0.00402413306790339,0.6439522998296057,0.015380871258212303,0.047225501770956316,0.02125147579693034
phrd_s8_mean_top_gap_thr0p8_a1p0,0.40065649847386975,-0.008395462152411881,0.28539014116286704,-0.004341078918847885,0.6281547952888038,-0.00041663328258956245,0.025974025974025976,0.0
phrd_s8_region_conf_thr0p7_a1p0,0.40049094587675976,-0.008561014749521867,0.2849758534456991,-0.004755366636015834,0.6354929577464431,0.006921529175049734,0.03896103896103896,0.012987012987012984
phrd_s8_region_conf_thr0p6_a1p0,0.3981391920785199,-0.010912768547761742,0.2842102559228876,-0.005520964158827302,0.6392045454545091,0.010633116883115745,0.04132231404958678,0.015348288075560802
phrd_s8_mean_top_gap_thr0p7_a1p0,0.3959553915820812,-0.013096569044200423,0.2801759116325554,-0.009555308449159527,0.6081382385729873,-0.020433189998406043,0.03778040141676505,0.011806375442739075
phrd_s8_region_entropy_score_thr0p7_a1p0,0.39548115482061597,-0.013570805805665664,0.2818338745431267,-0.00789734553858823,0.6265607264471835,-0.00201070212420984,0.04132231404958678,0.015348288075560802
phrd_s8_mean_conf_thr0p8_a1p0,0.3948202648352999,-0.014231695790981713,0.27957533260981193,-0.010155887471902991,0.6091568955890224,-0.019414532982370947,0.03778040141676505,0.011806375442739075
phrd_s8_mean_conf_thr0p6_a1p0,0.3947532669682343,-0.014298693658047312,0.2844744821063953,-0.005256737975319614,0.6490329920363681,0.02046156346497474,0.03955135773317592,0.013577331759149942
phrd_s8_mean_top_gap_thr0p6_a1p0,0.39465749656527616,-0.014394464061005474,0.28026328498158126,-0.009467935100133662,0.6169737576772408,-0.011597670894152534,0.03778040141676505,0.011806375442739075
region_logits_s8,0.3945840355949832,-0.014467925031298456,0.28513245669263526,-0.004598763389079663,0.6488027366020155,0.02023130803062212,0.03955135773317592,0.013577331759149942
phrd_s8_mean_conf_thr0p7_a1p0,0.39450433419853836,-0.014547626427743265,0.2823147569733958,-0.007416463108319116,0.6352807714123292,0.006709342840935828,0.04132231404958678,0.015348288075560802
phrd_s8_region_entropy_score_thr0p6_a1p0,0.394305062974865,-0.014746897651416624,0.2806379965221586,-0.00909322355955633,0.6195343554798058,-0.009037073091587522,0.04132231404958678,0.015348288075560802
base,0.40905196062628163,0.0,0.2897312200817149,0.0,0.6285714285713934,0.0,0.025974025974025976,0.0
